,asin,title,author,soldBy,imgUrl,productURL,stars,reviews,price,isKindleUnlimited,category_id,isBestSeller,isEditorsPick,isGoodReadsChoice,publishedDate,category_name,Ranking,ranking_Parenting & Relationships,ranking_Engineering & Transportation,ranking_Science & Math,"ranking_Mystery, Thriller & Suspense","ranking_Crafts, Hobbies & Home",ranking_Literature & Fiction,ranking_Biographies & Memoirs,ranking_Computers & Technology,ranking_Politics & Social Sciences,ranking_Teen & Young Adult,ranking_Foreign Language,ranking_Science Fiction & Fantasy,ranking_Travel,ranking_LGBTQ+ eBooks,ranking_Religion & Spirituality,ranking_Arts & Photo graphy,ranking_Comics,ranking_Education & Teaching,ranking_History,"ranking_Cookbooks, Food & Wine",ranking_Nonfiction,ranking_Self-Help,ranking_Romance,ranking_Humor & Entertainment,ranking_Reference,"ranking_Health, Fitness & Dieting",ranking_Sports & Outdoors,ranking_Medical,ranking_Business & Money,ranking_Law,ranking_Children's eBooks
113843,B08V9FX68V,NutriSearch Comparative Guide to Nutritional Supplements: for the Americas,Lyle MacWilliam,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81a3DaKK4jL._AC_UY218_.jpg,https://www.amazon.com/dp/B08V9FX68V,4.2,0,9.99,False,27,False,False,False,2021-01-27,"Health, Fitness & Dieting",113844,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,
113844,B017TLT3WS,"Younger Next Year: The Exercise Program: Use the Power of Exercise to Reverse Aging and Stay Strong, Fit, and Sexy",Chris Crowley,Hachette Book Group,https://m.media-amazon.com/images/I/81wz+Pkx+2L._AC_UY218_.jpg,https://www.amazon.com/dp/B017TLT3WS,4.6,0,9.99,False,27,False,False,False,nan,"Health, Fitness & Dieting",113845,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,
113845,B0CD86NP6F,"Gut Health for Women: 5 Steps for a Vibrant Life, Weight Loss, and Hormonal Balance: Reclaim Control Over Your Digestion, Mood, and Overall Health",J. J. Nicolls,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81+Rt-ZkcxL._AC_UY218_.jpg,https://www.amazon.com/dp/B0CD86NP6F,4.9,0,2.99,True,27,False,False,False,2023-07-30,"Health, Fitness & Dieting",113846,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,
113846,B00SGIYYDC,Fasting and Eating for Health: A Medical Doctor's Program For Conquering Disease,Dr. Joel Fuhrman,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81VbY80u6OL._AC_UY218_.jpg,https://www.amazon.com/dp/B00SGIYYDC,4.5,0,9.95,False,27,False,False,False,2015-01-19,"Health, Fitness & Dieting",113847,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,
113847,B07BN5X3DW,TINSA: A Neurological Approach to the Treatment of Sex Addiction,Michael Barta,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71ai7NruwGL._AC_UY218_.jpg,https://www.amazon.com/dp/B07BN5X3DW,4.5,0,9.99,False,27,False,False,False,2018-03-21,"Health, Fitness & Dieting",113848,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,
113848,B01CMH15DE,How to Survive a Plague: The Inside Story of How Citizens and Science Tamed AIDS,David France,Random House LLC,https://m.media-amazon.com/images/I/81uHyFiYWIL._AC_UY218_.jpg,https://www.amazon.com/dp/B01CMH15DE,4.7,0,6.99,False,27,False,False,False,2016-11-29,"Health, Fitness & Dieting",113849,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,
113849,B0C1HDSM8V,Disorganized Attachment No More!: The Complete Blueprint to Achieving a Secure Attachment Style in Relationships,Taha Zaid,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71JizwbeRdL._AC_UY218_.jpg,https://www.amazon.com/dp/B0C1HDSM8V,4.5,0,3.99,True,27,False,False,False,2023-04-03,"Health, Fitness & Dieting",113850,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
113850,B09QG2NMF4,Waiting and Dating: Your Practical Guide to a Fulfilling Relationship,Dr. Myles Munroe,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71YQONyqPwL._AC_UY218_.jpg,https://www.amazon.com/dp/B09QG2NMF4,4.8,0,9.99,False,27,False,False,False,2022-05-17,"Health, Fitness & Dieting",113851,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
113851,B07HCH78F4,Sex After Seventy: It Gets Better: The Detailed Sex Guide for Mature Thinking Adults and for Seniors,James A. Grant,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81q9Dlp2JPL._AC_UY218_.jpg,https://www.amazon.com/dp/B07HCH78F4,3.9,0,2.99,False,27,False,False,False,2018-09-12,"Health, Fitness & Dieting",113852,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
113867,B008CJBX52,"Your First Triathlon: Race-Ready in 5 Hours a Week, 2nd Edition",Friel Joe,Simon & Schuster Digital Sales Inc.,https://m.media-amazon.com/images/I/81TdZy9YXcL._AC_UY218_.jpg,https://www.amazon.com/dp/B008CJBX52,4.5,0,12.99,False,27,False,False,False,2012-04-01,"Health, Fitness & Dieting",113868,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
113953,B0BP68F19G,Why We Love Baseball: A History in 50 Moments,Joe Posnanski,Penguin Group (USA) LLC,https://m.media-amazon.com/images/I/71eOrcFdz1L._AC_UY218_.jpg,https://www.amazon.com/dp/B0BP68F19G,4.4,0,14.99,False,8,True,False,False,2023-09-05,Sports & Outdoors,113954,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
113954,B07NJGMG98,Foundations of Sport and Exercise Psychology,Robert S. Weinberg,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91P8a9CfXoL._AC_UY218_.jpg,https://www.amazon.com/dp/B07NJGMG98,4.5,0,77.6,False,8,False,False,False,2019-01-02,Sports & Outdoors,113955,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
113955,B0B4FDYTD3,The Four Foundations of Golf: How to Build a Game That Lasts a Lifetime,Jon Sherman,Amazon.com Services LLC,https://m.media-amazon.com/images/I/61CfpqJMijL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B4FDYTD3,4.7,0,17.99,False,8,False,False,False,2022-06-16,Sports & Outdoors,113956,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
113956,B0C7QFG32L,"Football Done Right: Setting the Record Straight on the Coaches, Players, and History of the NFL",Michael Lombardi,Hachette Book Group,https://m.media-amazon.com/images/I/91vbnVstJ4L._AC_UY218_.jpg,https://www.amazon.com/dp/B0C7QFG32L,4.4,0,14.99,False,8,False,False,False,2023-09-05,Sports & Outdoors,113957,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,
113957,B0BFM6QKHD,3 Releases: The Short Game System: Transform Your Technique & Thinking,Daniel Grieve,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71x+7vjrlEL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BFM6QKHD,4.8,0,9.99,False,8,False,False,False,2022-09-16,Sports & Outdoors,113958,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,
113975,B0877CJ2Q2,Deep Roots (The Deep Series Book 3),Nick Sullivan,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91rrjQF-NmL._AC_UY218_.jpg,https://www.amazon.com/dp/B0877CJ2Q2,4.6,0,5.99,True,8,False,False,False,nan,Sports & Outdoors,113976,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,
113976,B07ZWQ6H7C,Managing Sport Facilities,Gil Fried,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81jQiNbO0+L._AC_UY218_.jpg,https://www.amazon.com/dp/B07ZWQ6H7C,4.3,0,69.42,False,8,False,False,False,2020-02-06,Sports & Outdoors,113977,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,,,
113977,B0BD6KNN4C,Hidden Mistake (Vegas Aces: The Wide Receiver Book 2),Lisa Suzanne,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81ZaeMyBmIL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BD6KNN4C,4.6,0,2.99,True,8,False,False,False,nan,Sports & Outdoors,113978,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,
113978,B0BK297J5W,Hidden Depths: A Fin Fleming Scuba Diving Mystery (Fin Fleming Scuba Diving Mystery Series Book 5),Sharon Ward,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81Bt9al5T4L._AC_UY218_.jpg,https://www.amazon.com/dp/B0BK297J5W,4.5,0,9.99,True,8,False,False,False,nan,Sports & Outdoors,113979,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,,,,
113979,B07SVDDPY2,Managing Sport Events,T. Christopher Greenwell,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81MLhWLzWzL._AC_UY218_.jpg,https://www.amazon.com/dp/B07SVDDPY2,4.5,0,58.4,False,8,False,False,False,2019-06-28,Sports & Outdoors,113980,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,
113980,B0BD6P7JX9,Honest Mistake (Vegas Aces: The Wide Receiver Book 3),Lisa Suzanne,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81cZyVkWDqL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BD6P7JX9,4.5,0,2.99,True,8,False,False,False,nan,Sports & Outdoors,113981,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,
113981,B096MWTJHV,The Twin Thieves: How Great Leaders Build Great Teams,Lucas Jadin,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81SD779m6hS._AC_UY218_.jpg,https://www.amazon.com/dp/B096MWTJHV,4.8,0,9.99,False,8,False,False,False,2021-06-03,Sports & Outdoors,113982,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,
113982,B0B9MJBXNX,Freezing the Puck: An Enemies To Lovers College Hockey Romance (Cedar Rapids Raccoons Book 1),Lasairiona McMaster,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81sH9+6kg5L._AC_UY218_.jpg,https://www.amazon.com/dp/B0B9MJBXNX,4.3,0,3.99,True,8,False,False,False,nan,Sports & Outdoors,113983,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,
113983,B0BY9VRLXR,The Mental Game: Winning the War Within Your Mind (Sports for the Soul Book 7),Darrin Donnelly,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71P6Hyv+nFL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BY9VRLXR,4.8,0,7.99,True,8,False,False,False,nan,Sports & Outdoors,113984,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,
113984,B09HJD43DV,The Net (Rochester Riot Book 6),Colleen Charles,Amazon.com Services LLC,https://m.media-amazon.com/images/I/911g2ZLxPDL._AC_UY218_.jpg,https://www.amazon.com/dp/B09HJD43DV,4.4,0,4.99,True,8,False,False,False,nan,Sports & Outdoors,113985,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,
113985,B0CGQ97BJ1,Secret Baby for My Enemy Player: A College Hockey Romance,Zelene Heath,Amazon.com Services LLC,https://m.media-amazon.com/images/I/915026gYO-L._AC_UY218_.jpg,https://www.amazon.com/dp/B0CGQ97BJ1,4.1,0,3.99,True,8,False,False,False,2023-08-26,Sports & Outdoors,113986,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,
113986,B0C1P846HV,"Smart, Wrong, and Lucky: The Origin Stories of Baseball's Unexpected Stars",Jonathan Mayo,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81hHbm2cGXL._AC_UY218_.jpg,https://www.amazon.com/dp/B0C1P846HV,4.6,0,11.99,False,8,False,False,False,2023-07-11,Sports & Outdoors,113987,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,
113987,B0BKSNJZNV,Crashing the Net: A Best Friends to Lovers College Hockey Romance (Cedar Rapids Raccoons Book 3),Lasairiona McMaster,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81L6EMY0zhL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BKSNJZNV,4.6,0,4.99,True,8,False,False,False,nan,Sports & Outdoors,113988,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,
113988,B086JJ2TK1,The Chalet: the most exciting new winter debut crime thriller of 2021 to race through this year - now a top 5 Sunday Times bestseller,Catherine Cooper,HarperCollins Publishers,https://m.media-amazon.com/images/I/81Le46l2vEL._AC_UY218_.jpg,https://www.amazon.com/dp/B086JJ2TK1,4.0,0,6.49,False,8,False,False,False,2020-10-31,Sports & Outdoors,113989,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,
113989,B07PYF89SZ,Deep Cut (The Deep Series Book 2),Nick Sullivan,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81Nn9iejXFL._AC_UY218_.jpg,https://www.amazon.com/dp/B07PYF89SZ,4.5,0,5.99,True,8,False,False,False,nan,Sports & Outdoors,113990,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,
113990,B093P8Q9KC,Big Thaw (Miami Jones Private Investigator Mystery Book 14),A.J. Stewart,Amazon.com Services LLC,https://m.media-amazon.com/images/I/916rLeZsYaS._AC_UY218_.jpg,https://www.amazon.com/dp/B093P8Q9KC,4.6,0,7.99,True,8,False,False,False,nan,Sports & Outdoors,113991,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,
113991,B07CSKXKXC,The Cyclist's Training Bible: The World's Most Comprehensive Training Guide,Joe Friel,Simon & Schuster Digital Sales Inc.,https://m.media-amazon.com/images/I/71UiQkWRh7L._AC_UY218_.jpg,https://www.amazon.com/dp/B07CSKXKXC,4.7,0,17.99,False,8,False,False,False,nan,Sports & Outdoors,113992,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,
113992,B0BD6NNXZS,Favorite Mistake (Vegas Aces: The Wide Receiver Book 5),Lisa Suzanne,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81PLU7ZW86L._AC_UY218_.jpg,https://www.amazon.com/dp/B0BD6NNXZS,4.6,0,2.99,True,8,False,False,False,nan,Sports & Outdoors,113993,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,
113993,B0C28S23K4,Golf Architecture for Normal People: Sharpening Your Course Design Eye to Make Golf (Slightly) Less Maddening,Geoff Shackelford,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71fT8+n+sbL._AC_UY218_.jpg,https://www.amazon.com/dp/B0C28S23K4,4.1,0,8.99,False,8,False,False,False,2023-06-01,Sports & Outdoors,113994,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,
113994,B008NVZF5S,West with the Night,Beryl Markham,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91B60FF1avL._AC_UY218_.jpg,https://www.amazon.com/dp/B008NVZF5S,4.5,0,8.31,False,8,False,False,False,2012-08-14,Sports & Outdoors,113995,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,
113995,B09Q2K4M44,DECKER: Changing the Play: an enemies to lovers workplace sports romance (The Boston Tomcats Book 1),Kayley Loring,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81vUOLboAyL._AC_UY218_.jpg,https://www.amazon.com/dp/B09Q2K4M44,4.5,0,4.99,True,8,False,False,False,nan,Sports & Outdoors,113996,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,
113996,B00IRIRB54,A Good Walk Spoiled: Days and Nights on the PGA Tour,John Feinstein,Hachette Book Group,https://m.media-amazon.com/images/I/91wYQHJTIaL._AC_UY218_.jpg,https://www.amazon.com/dp/B00IRIRB54,4.3,0,9.99,False,8,False,False,False,2014-05-27,Sports & Outdoors,113997,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,
113997,B0B627SW7M,"For Now, Not Forever (Rival Love Book 2)",C.W. Farnsworth,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81s0-wF7d9L._AC_UY218_.jpg,https://www.amazon.com/dp/B0B627SW7M,4.3,0,0.99,True,8,False,False,False,nan,Sports & Outdoors,113998,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,
113998,B08JQMH4XQ,Forgetting the Rules: A Friends-to-Lovers Sports Romance (The Dating Playbook Book 5),Mariah Dietz,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81vHT46M+0L._AC_UY218_.jpg,https://www.amazon.com/dp/B08JQMH4XQ,4.5,0,5.99,True,8,False,False,False,nan,Sports & Outdoors,113999,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,,,,
113999,B013FDUN96,"Lost on the Appalachian Trail (Triple Crown Trilogy (AT, PCT, CDT) Book 1)",Kyle Rohrig,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81oS5iQteDL._AC_UY218_.jpg,https://www.amazon.com/dp/B013FDUN96,4.6,0,9.99,True,8,False,False,False,nan,Sports & Outdoors,114000,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,
114000,B0B5FTSPD3,One Move to Better Golf (Signet),Carl Lohren,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71lM9YJyQmL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B5FTSPD3,4.5,0,9.99,False,8,False,False,False,2022-06-28,Sports & Outdoors,114001,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,
114001,B0B35T5JMR,The Bad Lie: Why Traditional Golf Instruction is Failing You (And What to Do Instead),Todd Kolb,Amazon.com Services LLC,https://m.media-amazon.com/images/I/61JNHeCNMuL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B35T5JMR,4.4,0,9.99,True,8,False,False,False,2022-06-30,Sports & Outdoors,114002,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,
114002,B0BKC38YC2,"The Golf Swing, Distilled: Illustrated Guide to a Proper Golf Swing (Golf, Distilled)",Pete Styles,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81yp9jfthGL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BKC38YC2,4.1,0,9.99,False,8,False,False,False,nan,Sports & Outdoors,114003,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,,
114003,B0BD6Q34CG,No Mistake (Vegas Aces: The Wide Receiver Book 4),Lisa Suzanne,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81bfBeScQ2L._AC_UY218_.jpg,https://www.amazon.com/dp/B0BD6Q34CG,4.5,0,2.99,True,8,False,False,False,nan,Sports & Outdoors,114004,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,
114004,B0BKBV9HTM,"The Golf Setup, Distilled: Illustrated Guide to a Perfect Golf Setup (Golf, Distilled)",Pete Styles,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81dkekkiWHL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BKBV9HTM,4.2,0,9.99,False,8,False,False,False,nan,Sports & Outdoors,114005,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,
114005,B00ITD6L3A,Soccer iQ: Things That Smart Players Do,Dan Blank,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81BRfwYuF7L._AC_UY218_.jpg,https://www.amazon.com/dp/B00ITD6L3A,4.6,0,7.99,False,8,False,False,False,nan,Sports & Outdoors,114006,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,
114006,B09XX5B3S8,"Built to Move: The 10 essential habits that will help you live a longer, healthier life",Juliet Starrett,nan,https://m.media-amazon.com/images/I/71n82rqkRSL._AC_UY218_.jpg,https://www.amazon.com/dp/B09XX5B3S8,4.6,0,0.0,False,8,False,False,False,2023-04-06,Sports & Outdoors,114007,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,,
114007,B0BCG9MQJ9,The Best American Science and Nature Writing 2022,Ayana Elizabeth Johnson,HarperCollins Publishers,https://m.media-amazon.com/images/I/A1JA5hk0IrL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BCG9MQJ9,4.2,0,14.49,False,8,False,False,False,2022-11-01,Sports & Outdoors,114008,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,
114008,B0BM8BJ21R,"Chasing Summer on the Continental Divide Trail (Triple Crown Trilogy (AT, PCT, CDT) Book 3)",Kyle Rohrig,Amazon.com Services LLC,https://m.media-amazon.com/images/I/A1tjiyXe9WL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BM8BJ21R,4.6,0,9.99,True,8,False,False,False,nan,Sports & Outdoors,114009,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,
114009,B0B2ZHS433,Grinder (Vegas Venom Book 3),Colleen Charles,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91uezYSECUL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B2ZHS433,4.5,0,4.99,True,8,False,False,False,nan,Sports & Outdoors,114010,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,
114010,B08LDJ8W2W,The Optimist: A Case for the Fly Fishing Life,David Coggins,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71guWzWECML._AC_UY218_.jpg,https://www.amazon.com/dp/B08LDJ8W2W,4.7,0,13.99,False,8,False,False,False,2021-05-04,Sports & Outdoors,114011,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,,,,
114011,B0B2ZK2RL9,Wheeler (Vegas Venom Book 2),Colleen Charles,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91KSQGfD+GL._AC_UY218_.jpg,https://www.amazon.com/dp/B0B2ZK2RL9,4.5,0,4.99,True,8,False,False,False,nan,Sports & Outdoors,114012,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,
114012,B096YJR9XR,Riggs: An Arizona Vengeance Novel,Sawyer Bennett,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71WG0C0md0S._AC_UY218_.jpg,https://www.amazon.com/dp/B096YJR9XR,4.5,0,6.99,False,8,False,False,False,nan,Sports & Outdoors,114013,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,
114013,B0B6ZSSNHF,Devil's Backbone (Miami Jones Private Investigator Mystery Book 15),A.J. Stewart,Amazon.com Services LLC,https://m.media-amazon.com/images/I/8152wSqo45L._AC_UY218_.jpg,https://www.amazon.com/dp/B0B6ZSSNHF,4.6,0,7.99,True,8,False,False,False,nan,Sports & Outdoors,114014,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,
114014,B091MZFQ7G,The Sputnik Season: 1957: The year New York City baseball and America changed forever. (New York Baseball's Golden Era - 1903 through 1957),Noel Hynd,Amazon.com Services LLC,https://m.media-amazon.com/images/I/51JABml9G6L._AC_UY218_.jpg,https://www.amazon.com/dp/B091MZFQ7G,4.4,0,5.89,True,8,False,False,False,nan,Sports & Outdoors,114015,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,
114015,B0147TM944,Boatowners Mechanical and Electrical Manual 4/E,Nigel Calder,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91y1KYYHamL._AC_UY218_.jpg,https://www.amazon.com/dp/B0147TM944,4.8,0,41.99,False,8,False,False,False,2015-07-03,Sports & Outdoors,114016,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,,,,
114016,B01DJX59NC,"Greatest Game Ever Played, The: Harry Vardon, Francis Ouimet, and the Birth of Modern Golf",Mark Frost,Disney Book Group,https://m.media-amazon.com/images/I/51fq7w5W7aL._AC_UY218_.jpg,https://www.amazon.com/dp/B01DJX59NC,4.8,0,9.99,True,8,False,False,False,2002-11-06,Sports & Outdoors,114017,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,
114017,B09BJZY1WP,Two for Interference: A Secret Identity Opposites Attract College Hockey Romance (The Minnesota Snow Pirates Series Book 1),Lasairiona McMaster,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81Mo-tSfXSL._AC_UY218_.jpg,https://www.amazon.com/dp/B09BJZY1WP,4.4,0,3.99,True,8,False,False,False,nan,Sports & Outdoors,114018,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,
114018,B0CJX7C4K9,The Motor Racing Book - Volume 1. Car Handling,Suellio Almeida,Amazon.com Services LLC,https://m.media-amazon.com/images/I/816qHj7chFL._AC_UY218_.jpg,https://www.amazon.com/dp/B0CJX7C4K9,0.0,0,9.99,True,8,False,False,False,2023-09-25,Sports & Outdoors,114019,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,
114019,B0CHTY5BJT,The Wrestling Observer Yearbook '00: WCW Implodes (Wrestling Observer Newsletter 7),Dave Meltzer,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91pNFB9q42L._AC_UY218_.jpg,https://www.amazon.com/dp/B0CHTY5BJT,0.0,0,9.99,True,8,False,False,False,nan,Sports & Outdoors,114020,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,
114020,B00CQ2P2GC,The Anatomy of a Golf Course: The Art of Golf Architecture,Tom Doak,Amazon.com Services LLC,https://m.media-amazon.com/images/I/41oUHdM3E4L._AC_UY218_.jpg,https://www.amazon.com/dp/B00CQ2P2GC,4.5,0,14.99,False,8,False,False,False,2013-05-09,Sports & Outdoors,114021,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,
114021,B0BDY288GF,Penalty Box (Lux Brumalis Book 1),Kris Butler,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81yzsvgw-hL._AC_UY218_.jpg,https://www.amazon.com/dp/B0BDY288GF,3.9,0,4.99,True,8,False,False,False,nan,Sports & Outdoors,114022,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,
114022,B0C3MLW3ND,Michael (Wild Men Book 8),Melissa Belle,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81JzFi9GSqL._AC_UY218_.jpg,https://www.amazon.com/dp/B0C3MLW3ND,4.7,0,4.99,False,8,False,False,False,nan,Sports & Outdoors,114023,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,
114023,B09K1T1TG4,How We Learn to Move: A Revolution in the Way We Coach & Practice Sports Skills,Rob Gray,Amazon.com Services LLC,https://m.media-amazon.com/images/I/51a39bCxI9L._AC_UY218_.jpg,https://www.amazon.com/dp/B09K1T1TG4,4.5,0,9.99,True,8,False,False,False,2021-11-01,Sports & Outdoors,114024,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,
114024,B006VHJ53Y,"Total Immersion: The Revolutionary Way To Swim Better, Faster, and Easier",Terry Laughlin,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81NuiMzKXqL._AC_UY218_.jpg,https://www.amazon.com/dp/B006VHJ53Y,4.6,0,15.99,False,8,False,False,False,2012-03-13,Sports & Outdoors,114025,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,
114025,B0CC3JXXMX,Sideline Confidential: A Novel,Brooke Bentley,Amazon.com Services LLC,https://m.media-amazon.com/images/I/71cQbCLe9OL._AC_UY218_.jpg,https://www.amazon.com/dp/B0CC3JXXMX,4.6,0,8.99,False,8,False,False,False,2023-08-15,Sports & Outdoors,114026,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,
114026,B01M5IJMLZ,Be a Player: A Breakthrough Approach to Playing Better ON the Golf Course,Pia Nilsson,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/71Fm+JJEhsL._AC_UY218_.jpg,https://www.amazon.com/dp/B01M5IJMLZ,4.6,0,14.99,False,8,False,False,False,2017-06-06,Sports & Outdoors,114027,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,,
